ID,City_ZhT,City_Py,Prov_Py,Prov_ZhT,Lat,Long,Level,Level_Eng,City_ZhS,Source
1458,臨江,Linjiang,Jilin,吉林,41.8082,126.9137,,,临江,https://github.com/boyan01/ChinaRegionDistrict
1460,麗樹,Lishu,Jilin,吉林,43.3047,124.3278,,,丽树,https://en.wikipedia.org/wiki/List_of_cities_in_China
1462,六合,Liuhe,Jilin,吉林,42.2789,125.7173,,,六合,https://github.com/boyan01/ChinaRegionDistrict
1463,龍井,Longjing,Jilin,吉林,42.77,129.4197,,,龙井,https://github.com/boyan01/ChinaRegionDistrict
1464,梅河口,Meihekou,Jilin,吉林,42.5279,125.678,,,梅河口,https://github.com/boyan01/ChinaRegionDistrict
1465,明人,Mingren,Jilin,吉林,45.5932,122.8188,,,明人,https://en.wikipedia.org/wiki/List_of_cities_in_China
1466,明月,Mingyue,Jilin,吉林,43.1069,128.9217,,,明月,https://en.wikipedia.org/wiki/List_of_cities_in_China
1467,民珠,Minzhu,Jilin,吉林,43.7192,127.337,,,民珠,https://github.com/boyan01/ChinaRegionDistrict
1468,農安,Nong’an,Jilin,吉林,44.4304,125.1701,,,农安,https://github.com/boyan01/ChinaRegionDistrict
1469,遷安,Qian’an,Jilin,吉林,44.9932,124.0581,,,迁安,https://en.wikipedia.org/wiki/List_of_cities_in_China
1470,前郭,Qianguo,Jilin,吉林,45.1171,124.8568,,,前郭,https://en.wikipedia.org/wiki/List_of_cities_in_China
1471,三岔河,Sanchahe,Jilin,吉林,44.9631,126.0153,,,三岔河,https://en.wikipedia.org/wiki/List_of_cities_in_China
1472,四平,Siping,Jilin,吉林,43.166419,124.350398,市,Municipality,四平,https://github.com/boyan01/ChinaRegionDistrict
1473,松原,Songyuan,Jilin,吉林,45.141548,124.825042,市,Municipality,松原,https://github.com/boyan01/ChinaRegionDistrict
1474,孫家補子,Sunjia Buzi,Jilin,吉林,42.0171,126.5851,,,孙家补子,https://en.wikipedia.org/wiki/List_of_cities_in_China
1475,通化,Tonghua,Jilin,吉林,41.728401,125.939697,市,Municipality,通化,https://github.com/boyan01/ChinaRegionDistrict
1477,通宇,Tongyu,Jilin,吉林,44.8216,123.0747,,,通宇,https://en.wikipedia.org/wiki/List_of_cities_in_China
1479,王慶,Wangqing,Jilin,吉林,43.3248,129.7343,,,王庆,https://github.com/boyan01/ChinaRegionDistrict
1480,延邊朝鮮族,Yanbianchaoxianzu,Jilin,吉林,42.909408,129.471868,自治州,Municipality,延边朝鲜族,https://github.com/boyan01/ChinaRegionDistrict
1481,伊通,Yitong,Jilin,吉林,43.3263,125.2973,,,伊通,https://en.wikipedia.org/wiki/List_of_cities_in_China
1483,振來,Zhenlai,Jilin,吉林,45.8495,123.2973,,,振来,https://en.wikipedia.org/wiki/List_of_cities_in_China
1484,鞍山,Anshan,Liaoning,遼甯,41.108647,122.994329,市,Municipality,鞍山,https://github.com/boyan01/ChinaRegionDistrict
1485,北營子,Beiyingzi,Liaoning,遼甯,40.7607,119.1179,,,北营子,https://en.wikipedia.org/wiki/List_of_cities_in_China
1486,本溪,Benxi,Liaoning,遼甯,41.486981,123.685142,市,Municipality,本溪,https://github.com/boyan01/ChinaRegionDistrict
1487,邊城,Biancheng,Liaoning,遼甯,40.6785,122.3623,,,边城,https://en.wikipedia.org/wiki/List_of_cities_in_China
1488,昌圖,Changtu,Liaoning,遼甯,42.7788,124.0954,,,昌图,https://en.wikipedia.org/wiki/List_of_cities_in_China
1489,朝陽,Chaoyang,Liaoning,遼甯,41.573762,120.450879,市,Municipality,朝阳,https://github.com/boyan01/ChinaRegionDistrict
1490,沈陽,Shenyang,Liaoning,遼甯,41.8264842525899,123.433729690207,市,Municipality,沉阳,https://github.com/boyan01/ChinaRegionDistrict
1491,大連,Dalian,Liaoning,遼甯,38.914086,121.614848,市,Municipality,大连,https://github.com/boyan01/ChinaRegionDistrict
1492,大連市,Dalian,Liaoning,遼甯,38.9131,121.61,,,大连市,https://github.com/boyan01/ChinaRegionDistrict
1493,丹東,Dandong,Liaoning,遼甯,40.000787,124.35445,市,Municipality,丹东,https://github.com/boyan01/ChinaRegionDistrict
1494,大石橋,Dashiqiao,Liaoning,遼甯,40.6328,122.5021,,,大石桥,https://github.com/boyan01/ChinaRegionDistrict
1496,達瓦,Dawa,Liaoning,遼甯,40.9937,122.068,,,达瓦,https://en.wikipedia.org/wiki/List_of_cities_in_China
1497,撫順,Fushun,Liaoning,遼甯,41.880872,123.957208,市,Municipality,抚顺,https://github.com/boyan01/ChinaRegionDistrict
1498,阜新,Fuxin,Liaoning,遼甯,42.021602,121.670273,市,Municipality,阜新,https://github.com/boyan01/ChinaRegionDistrict
1499,蓋州,Gaizhou,Liaoning,遼甯,40.4019,122.3499,,,盖州,https://github.com/boyan01/ChinaRegionDistrict
1500,海城,Haicheng,Liaoning,遼甯,40.8523,122.7474,,,海城,https://github.com/boyan01/ChinaRegionDistrict
1501,葫蘆島,Huludao,Liaoning,遼甯,40.71104,120.836939,市,Municipality,葫芦岛,https://github.com/boyan01/ChinaRegionDistrict
1502,錦州,Jinzhou,Liaoning,遼甯,41.095685,121.126846,市,Municipality,锦州,https://github.com/boyan01/ChinaRegionDistrict
1503,康平,Kangping,Liaoning,遼甯,42.7392,123.3494,,,康平,https://en.wikipedia.org/wiki/List_of_cities_in_China
1504,連山,Lianshan,Liaoning,遼甯,40.7503,120.83,,,连山,https://github.com/boyan01/ChinaRegionDistrict
1505,遼陽,Liaoyang,Liaoning,遼甯,41.267794,123.236974,市,Municipality,辽阳,https://github.com/boyan01/ChinaRegionDistrict
1506,龍崗,Longgang,Liaoning,遼甯,40.7215,120.9256,,,龙岗,https://en.wikipedia.org/wiki/List_of_cities_in_China
1507,苗東,Miaodong,Liaoning,遼甯,41.2807,119.4355,,,苗东,https://en.wikipedia.org/wiki/List_of_cities_in_China
1508,南票,Nanpiao,Liaoning,遼甯,41.0982,120.7479,,,南票,https://en.wikipedia.org/wiki/List_of_cities_in_China
1509,盤錦,Panjin,Liaoning,遼甯,40.719847,122.170584,市,Municipality,盘锦,https://github.com/boyan01/ChinaRegionDistrict
1511,沉陽,Shenyang,Liaoning,遼甯,41.8039,123.4258,,,沉阳,https://github.com/boyan01/ChinaRegionDistrict
1512,鐵嶺,Tieling,Liaoning,遼甯,42.223828,123.726035,市,Municipality,铁岭,https://github.com/boyan01/ChinaRegionDistrict
1513,鐵營子,Tieyingzi,Liaoning,遼甯,41.7786,119.8798,,,铁营子,https://en.wikipedia.org/wiki/List_of_cities_in_China
1514,新興,Xinxing,Liaoning,遼甯,39.8734,124.1453,,,新兴,https://github.com/boyan01/ChinaRegionDistrict
1515,營口,Yingkou,Liaoning,遼甯,40.625364,122.219458,市,Municipality,营口,https://github.com/boyan01/ChinaRegionDistrict
1516,澳門,Macao,Macao,澳門,22.20220322823703. 113.54371647834365,,,,澳门,
1517,阿倫滕西爾,Aletengxire,Inner Mongolia,內蒙古,39.5799,109.7582,,,阿伦滕西尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1518,百靈廟,Bailingmiao,Inner Mongolia,內蒙古,41.6919,110.4356,,,百灵庙,https://en.wikipedia.org/wiki/List_of_cities_in_China
1519,白銀查幹,Baiyin Chagan,Inner Mongolia,內蒙古,41.4533,113.1833,,,白银查干,https://en.wikipedia.org/wiki/List_of_cities_in_China
1520,巴拉·加爾·高樂,Bala Ga’er Gaole,Inner Mongolia,內蒙古,44.5915,117.6237,,,巴拉·加尔·高乐,https://en.wikipedia.org/wiki/List_of_cities_in_China
1521,包康,Baokang,Inner Mongolia,內蒙古,44.1197,123.3047,,,包康,https://en.wikipedia.org/wiki/List_of_cities_in_China
1522,巴彥熱,Bayan Hot,Inner Mongolia,內蒙古,38.839,105.6686,,,巴彦热,https://github.com/boyan01/ChinaRegionDistrict
1523,巴彥呼緒,Bayan Huxu,Inner Mongolia,內蒙古,45.15,121.4,,,巴彦呼绪,https://en.wikipedia.org/wiki/List_of_cities_in_China
1524,巴音賽,Bayinsai,Inner Mongolia,內蒙古,39.5002,106.7202,,,巴音赛,https://en.wikipedia.org/wiki/List_of_cities_in_China
1525,別里古泰,Bieligutai,Inner Mongolia,內蒙古,44.0303,114.9804,,,别里古泰,https://en.wikipedia.org/wiki/List_of_cities_in_China
1526,長順,Changshun,Inner Mongolia,內蒙古,41.8914,113.9922,,,长顺,https://en.wikipedia.org/wiki/List_of_cities_in_China
1527,城關,Chengguan,Inner Mongolia,內蒙古,39.9072,111.6733,,,城关,https://en.wikipedia.org/wiki/List_of_cities_in_China
1528,大班,Daban,Inner Mongolia,內蒙古,43.5333,118.6667,,,大班,https://en.wikipedia.org/wiki/List_of_cities_in_China
1529,代海,Daihai,Inner Mongolia,內蒙古,40.5211,112.4931,,,代海,https://en.wikipedia.org/wiki/List_of_cities_in_China
1530,達蘭·霍布（Dalain Hob）,Dalain Hob,Inner Mongolia,內蒙古,41.9653,101.0639,,,达兰·霍布（Dalain Hob）,https://en.wikipedia.org/wiki/List_of_cities_in_China
1531,大秦塔爾,Daqin Tal,Inner Mongolia,內蒙古,42.8872,120.6747,,,大秦塔尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1532,多倫,Duolun,Inner Mongolia,內蒙古,42.1871,116.4891,,,多伦,https://en.wikipedia.org/wiki/List_of_cities_in_China
1533,額爾古納,E’erguna,Inner Mongolia,內蒙古,50.2411,120.172,,,额尔古纳,https://github.com/boyan01/ChinaRegionDistrict
1534,伊恩·哈達格,Ehen Hudag,Inner Mongolia,內蒙古,39.2,101.6667,,,伊恩·哈达格,https://en.wikipedia.org/wiki/List_of_cities_in_China
1535,根河,Genhe,Inner Mongolia,內蒙古,50.7833,121.5167,,,根河,https://github.com/boyan01/ChinaRegionDistrict
1536,哈利特,Haliut,Inner Mongolia,內蒙古,41.5561,108.5197,,,哈利特,https://en.wikipedia.org/wiki/List_of_cities_in_China
1537,和平,Heping,Inner Mongolia,內蒙古,46.0863,122.0771,,,和平,https://en.wikipedia.org/wiki/List_of_cities_in_China
1538,霍博爾,Hobor,Inner Mongolia,內蒙古,41.2715,112.6266,,,霍博尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1539,呼·埃里格,Hoh Ereg,Inner Mongolia,內蒙古,41.0955,111.4408,,,呼·埃里格,https://github.com/boyan01/ChinaRegionDistrict
1540,呼和浩特市,Hohhot,Inner Mongolia,內蒙古,40.8151,111.6629,,,呼和浩特市,https://github.com/boyan01/ChinaRegionDistrict
1541,內層,Inder,Inner Mongolia,內蒙古,46.7,122.9333,,,内层,https://en.wikipedia.org/wiki/List_of_cities_in_China
1542,景鵬,Jingpeng,Inner Mongolia,內蒙古,43.25,117.5167,,,景鹏,https://en.wikipedia.org/wiki/List_of_cities_in_China
1543,開路,Kailu,Inner Mongolia,內蒙古,43.5837,121.2,,,开路,https://github.com/boyan01/ChinaRegionDistrict
1544,庫倫,Kulun,Inner Mongolia,內蒙古,42.7306,121.7756,,,库伦,https://en.wikipedia.org/wiki/List_of_cities_in_China
1545,林東,Lindong,Inner Mongolia,內蒙古,43.9837,119.1834,,,林东,https://github.com/boyan01/ChinaRegionDistrict
1546,林西,Linxi,Inner Mongolia,內蒙古,43.5171,118.0333,,,林西,https://github.com/boyan01/ChinaRegionDistrict
1547,魯北,Lubei,Inner Mongolia,內蒙古,44.6087,120.9556,,,鲁北,https://en.wikipedia.org/wiki/List_of_cities_in_China
1548,曼達特,Mandalt,Inner Mongolia,內蒙古,43.8403,113.7156,,,曼达特,https://en.wikipedia.org/wiki/List_of_cities_in_China
1549,明安圖,Ming’antu,Inner Mongolia,內蒙古,42.3028,114.9933,,,明安图,https://en.wikipedia.org/wiki/List_of_cities_in_China
1550,莫西泰,Mositai,Inner Mongolia,內蒙古,45.5266,119.6506,,,莫西泰,https://github.com/boyan01/ChinaRegionDistrict
1551,卡斯,Qasq,Inner Mongolia,內蒙古,40.7122,111.1289,,,卡斯,https://en.wikipedia.org/wiki/List_of_cities_in_China
1552,七台,Qitai,Inner Mongolia,內蒙古,41.5494,113.5339,,,七台,https://github.com/boyan01/ChinaRegionDistrict
1553,賽罕塔爾,Saihan Tal,Inner Mongolia,內蒙古,42.7358,112.6514,,,赛罕塔尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1554,薩拉奇,Salaqi,Inner Mongolia,內蒙古,40.5414,110.5108,,,萨拉奇,https://en.wikipedia.org/wiki/List_of_cities_in_China
1555,上都,Shangdu,Inner Mongolia,內蒙古,42.25,116.008,,,上都,https://en.wikipedia.org/wiki/List_of_cities_in_China
1556,天驕,Tianjiao,Inner Mongolia,內蒙古,39.8255,109.9995,,,天骄,https://en.wikipedia.org/wiki/List_of_cities_in_China
1557,天山,Tianshan,Inner Mongolia,內蒙古,43.8874,120.0934,,,天山,https://en.wikipedia.org/wiki/List_of_cities_in_China
1558,天一,Tianyi,Inner Mongolia,內蒙古,41.5667,119.3333,,,天一,https://en.wikipedia.org/wiki/List_of_cities_in_China
1559,托格羅·烏爾,Togrog Ul,Inner Mongolia,內蒙古,40.7867,113.205,,,托格罗·乌尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1560,通陽島,Tongyangdao,Inner Mongolia,內蒙古,41.7676,109.9711,,,通阳岛,https://github.com/boyan01/ChinaRegionDistrict
1561,土泉,Tuquan,Inner Mongolia,內蒙古,45.403,121.6046,,,土泉,https://en.wikipedia.org/wiki/List_of_cities_in_China
1562,烏利亞斯泰,Uliastai,Inner Mongolia,內蒙古,45.55,116.8333,,,乌利亚斯泰,https://en.wikipedia.org/wiki/List_of_cities_in_China
1563,烏丹,Wudan,Inner Mongolia,內蒙古,42.9344,119.0239,,,乌丹,https://en.wikipedia.org/wiki/List_of_cities_in_China
1564,辛布拉格,Xin Bulag,Inner Mongolia,內蒙古,42.2375,113.8364,,,辛布拉格,https://en.wikipedia.org/wiki/List_of_cities_in_China
1565,星河城關鎮,Xinghe Chengguanzhen,Inner Mongolia,內蒙古,40.8756,113.8839,,,星河城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
1566,新力,Xinli,Inner Mongolia,內蒙古,39.8442,108.7347,,,新力,https://en.wikipedia.org/wiki/List_of_cities_in_China
1567,薛家灣,Xuejiawan,Inner Mongolia,內蒙古,39.8668,111.2208,,,薛家湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
1568,八士,Yakeshi,Inner Mongolia,內蒙古,49.2842,120.7283,,,八士,https://github.com/boyan01/ChinaRegionDistrict
1569,扎蘭屯,Zalantun,Inner Mongolia,內蒙古,48.0033,122.7365,,,扎兰屯,https://github.com/boyan01/ChinaRegionDistrict
1570,阿拉善盟,Alashanmeng,Inner Mongolia,內蒙古,38.851921,105.728957,區,Municipality,阿拉善盟,https://github.com/boyan01/ChinaRegionDistrict
1571,包頭,Baotou,Inner Mongolia,內蒙古,40.621157,109.953504,市,Municipality,包头,https://github.com/boyan01/ChinaRegionDistrict
1572,巴彥淖爾,Bayannaoer,Inner Mongolia,內蒙古,40.743213,107.387657,市,Municipality,巴彦淖尔,https://github.com/boyan01/ChinaRegionDistrict
1573,赤峰,Chifeng,Inner Mongolia,內蒙古,42.257843,118.88694,市,Municipality,赤峰,https://github.com/boyan01/ChinaRegionDistrict
1574,鄂爾多斯,Eerduosi,Inner Mongolia,內蒙古,39.608266,109.781327,市,Municipality,鄂尔多斯,https://github.com/boyan01/ChinaRegionDistrict
1575,呼和浩特,Huhehaote,Inner Mongolia,內蒙古,40.842356,111.749995,市,Municipality,呼和浩特,https://github.com/boyan01/ChinaRegionDistrict
1576,呼倫貝爾,Hulunbeier,Inner Mongolia,內蒙古,49.211576,119.765558,市,Municipality,呼伦贝尔,https://github.com/boyan01/ChinaRegionDistrict
1577,金山,Jinshan,Inner Mongolia,內蒙古,41.9367103740744,118.710838147719,,,金山,https://en.wikipedia.org/wiki/List_of_cities_in_China
1579,通遼,Tongliao,Inner Mongolia,內蒙古,43.652889,122.243444,市,Municipality,通辽,https://github.com/boyan01/ChinaRegionDistrict
1580,烏蘭,Ulan,Inner Mongolia,內蒙古,39.0937,107.9802,,,乌兰,https://en.wikipedia.org/wiki/List_of_cities_in_China
1581,烏蘭華,Ulan Hua,Inner Mongolia,內蒙古,41.5131,111.6964,,,乌兰华,https://en.wikipedia.org/wiki/List_of_cities_in_China
1582,烏海,Wuhai,Inner Mongolia,內蒙古,39.655248,106.794216,市,Municipality,乌海,https://github.com/boyan01/ChinaRegionDistrict
1583,烏蘭察布,Wulanchabu,Inner Mongolia,內蒙古,40.994785,113.132584,市,Municipality,乌兰察布,https://github.com/boyan01/ChinaRegionDistrict
1584,錫林郭勒盟,Xilinguoleimeng,Inner Mongolia,內蒙古,43.933454,116.048222,區,Municipality,锡林郭勒盟,https://github.com/boyan01/ChinaRegionDistrict
1585,興安盟,Xinganmeng,Inner Mongolia,內蒙古,46.082462,122.037657,區,Municipality,兴安盟,https://github.com/boyan01/ChinaRegionDistrict
1586,白洋,Baiyang,Ningxia,甯夏,35.8511,106.639,,,白洋,https://en.wikipedia.org/wiki/List_of_cities_in_China
1587,北街,Beijie,Ningxia,甯夏,39.2226,106.7658,,,北街,https://en.wikipedia.org/wiki/List_of_cities_in_China
1588,濱河,Binhe,Ningxia,甯夏,37.5108,105.1844,,,滨河,https://en.wikipedia.org/wiki/List_of_cities_in_China
1589,東塔,Dongta,Ningxia,甯夏,38.0937,106.3321,,,东塔,https://github.com/boyan01/ChinaRegionDistrict
1590,固原,Guyuan,Ningxia,甯夏,36.015855,106.24261,市,Municipality,固原,https://github.com/boyan01/ChinaRegionDistrict
1591,花町,Huamachi,Ningxia,甯夏,37.7852,107.4032,,,花町,https://en.wikipedia.org/wiki/List_of_cities_in_China
1592,龍德,Longde,Ningxia,甯夏,35.6125,106.1167,,,龙德,https://en.wikipedia.org/wiki/List_of_cities_in_China
1593,寧安,Ning’an,Ningxia,甯夏,37.4975,105.6765,,,寧安,https://en.wikipedia.org/wiki/List_of_cities_in_China
1594,平羅城關鎮,Pingluo Chengguanzhen,Ningxia,甯夏,38.9038,106.5413,,,平罗城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
1595,三河,Sanhe,Ningxia,甯夏,36.5641,105.639,,,三河,https://en.wikipedia.org/wiki/List_of_cities_in_China
1596,勝利裡,Shengli,Ningxia,甯夏,37.9843,106.1966,,,胜利裡,https://en.wikipedia.org/wiki/List_of_cities_in_China
1597,石嘴山,Shizuishan,Ningxia,甯夏,38.983236,106.383303,市,Municipality,石嘴山,https://github.com/boyan01/ChinaRegionDistrict
1598,吳忠,Wuzhong,Ningxia,甯夏,37.997428,106.198913,市,Municipality,吴忠,https://github.com/boyan01/ChinaRegionDistrict
1599,響水,Xiangshui,Ningxia,甯夏,35.4769,106.3311,,,响水,https://en.wikipedia.org/wiki/List_of_cities_in_China
1600,西崗,Xigang,Ningxia,甯夏,38.5526,106.348,,,西岗,https://en.wikipedia.org/wiki/List_of_cities_in_China
1601,洋河,Yanghe,Ningxia,甯夏,38.2785,106.2478,,,洋河,https://en.wikipedia.org/wiki/List_of_cities_in_China
1602,銀川,Yinchuan,Ningxia,甯夏,38.487193,106.230909,市,Municipality,银川,https://github.com/boyan01/ChinaRegionDistrict
1603,於海,Yuhai,Ningxia,甯夏,36.9813,105.9061,,,於海,https://en.wikipedia.org/wiki/List_of_cities_in_China
1604,中衛,Zhongwei,Ningxia,甯夏,37.499972,105.196902,市,Municipality,中卫,https://github.com/boyan01/ChinaRegionDistrict
1605,八寶,Babao,Qinghai,青海,38.1806,100.2403,,,八宝,https://en.wikipedia.org/wiki/List_of_cities_in_China
1606,朱重,Chuqung,Qinghai,青海,33.3667,97.1333,,,朱重,https://en.wikipedia.org/wiki/List_of_cities_in_China
1607,大悟,Dawu,Qinghai,青海,34.4662,100.2299,,,大悟,https://en.wikipedia.org/wiki/List_of_cities_in_China
1608,加巴蘇多,Gabasumdo,Qinghai,青海,35.2589,100.5499,,,加巴苏多,https://en.wikipedia.org/wiki/List_of_cities_in_China
1609,格爾木,Golmud,Qinghai,青海,36.4028,94.9042,,,格尔木,https://github.com/boyan01/ChinaRegionDistrict
1610,果洛藏族,Guoluocangzu,Qinghai,青海,34.471431,100.244808,自治州,Municipality,果洛藏族,https://github.com/boyan01/ChinaRegionDistrict
1611,吉古,Gyêgu,Qinghai,青海,33.0166,96.7333,,,吉古,https://github.com/boyan01/ChinaRegionDistrict
1612,海北藏族,Haibeicangzu,Qinghai,青海,36.954413,100.900997,自治州,Municipality,海北藏族,https://github.com/boyan01/ChinaRegionDistrict
1613,海東,Haidong,Qinghai,青海,36.502039,102.104287,市,Municipality,海东,https://github.com/boyan01/ChinaRegionDistrict
1614,海南藏族,Hainancangzu,Qinghai,青海,36.296529,100.622692,自治州,Municipality,海南藏族,https://github.com/boyan01/ChinaRegionDistrict
1615,海西蒙古族藏族,Haiximengguzucangzu,Qinghai,青海,37.377139,97.369751,自治州,Municipality,海西蒙古族藏族,https://github.com/boyan01/ChinaRegionDistrict
1616,豪門,Haomen,Qinghai,青海,37.3619,101.5871,,,豪门,https://en.wikipedia.org/wiki/List_of_cities_in_China
1617,河西,Hexi,Qinghai,青海,37.3672,97.3633,,,河西,https://en.wikipedia.org/wiki/List_of_cities_in_China
1618,和音,Heyin,Qinghai,青海,36.0451,101.4242,,,和音,https://github.com/boyan01/ChinaRegionDistrict
1619,黃南藏族,Huangnancangzu,Qinghai,青海,35.519548,102.015248,自治州,Municipality,黄南藏族,https://github.com/boyan01/ChinaRegionDistrict
1620,吉邁,Jimai,Qinghai,青海,33.7515,99.6482,,,吉迈,https://en.wikipedia.org/wiki/List_of_cities_in_China
1621,吉士,Jishi,Qinghai,青海,35.8461,102.4817,,,吉士,https://en.wikipedia.org/wiki/List_of_cities_in_China
1622,盧沙爾,Lushar,Qinghai,青海,36.4842,101.5633,,,卢沙尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
1623,馬哈里,Machali,Qinghai,青海,34.9333,98.2333,,,马哈里,https://en.wikipedia.org/wiki/List_of_cities_in_China
1624,馬吉堂,Magitang,Qinghai,青海,35.9386,102.0297,,,马吉堂,https://en.wikipedia.org/wiki/List_of_cities_in_China
1625,芒曲,Mangqu,Qinghai,青海,35.5857,100.7524,,,芒曲,https://en.wikipedia.org/wiki/List_of_cities_in_China
1626,卡布,Qabqa,Qinghai,青海,36.2814,100.6131,,,卡布,https://en.wikipedia.org/wiki/List_of_cities_in_China
1627,加根我們,Qagan Us,Qinghai,青海,36.3972,98.0122,,,加根我们,https://en.wikipedia.org/wiki/List_of_cities_in_China
1628,橋頭,Qiaotou,Qinghai,青海,36.935,101.6736,,,桥头,https://en.wikipedia.org/wiki/List_of_cities_in_China
1629,榮沃,Rongwo,Qinghai,青海,35.5165,102.0166,,,荣沃,https://github.com/boyan01/ChinaRegionDistrict
